"","id_of_tweet","cleaned_text.x","batch","sentiment","error","created_at","total_interactions_count"
"1642",15811,"Israels BOMBING of the refugee site at Gazas OLDEST CHRISTIAN CHURCH resulted in at least 50 dead civilians. The Orthodox Patriarch in Jerusalem said We strongly condemn the Israeli militarys bombing on our historical church of Saint Porphyrius.",2,"-1","",19,29496
"1643",15823,"Remember when Israel BOMBED Syria's Aleppo airport directly after the MASSIVE earthquake in March 2023 killed 2000 Syrians? Israel's war crimes this week are nothing new. They just don't want you to know the truth.",2,"-1","",19,25308
"1644",15868,"Seeing descriptions of Bani Israel in the Quran playing live in real world is wild.",2,"-1","",19,10082
"1645",15873,"Students atcovered all of the chairs in their auditorium with photos and names of the Israeli men women and children murdered by Hamas. A heartbreaking and stirring tribute to the dead. May their souls rest in peace.",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",19,18403
"1646",15906,"This years MTV EMAs have been cancelled due to current IsraelGaza events.",2,"0","",19,26042
"1647",15917,"Around 60 police officers were injured yesterday during an antiIsrael protest in Berlin Germany. Why do these protesters feel the need to attack German police officers? Via",2,"1","",19,15299
"1648",15920,"Girl I know from a rightleaning Jewish family whos been to Israel multiple times has in a week gone from posting typical zionist stuff on social media to a post calling the attacks on Gaza a genocide so although anecdotal Im getting the sense Israel is losing the propaganda war",2,"-1","",19,35412
"1649",15940,"Israel has arrested a 3yearold child in Ramallah and they won't release him until his father surrenders !!",2,"-1","",19,5057
"1650",15965,"100 million of new U.S. humanitarian assistance for the Palestinian people will support more than 1 million displaced and conflictaffected Palestinians including emergency needs in Gaza.",2,"-1","",19,1035
"1651",15980,"St. Porphyrius Church is a Greek Orthodox church in Gaza City  The oldest active church in the city. Located in the Zaytun Quarter Old City of Gaza. Dont forget your brothers and sisters in the middle of this conflict. The media will.",2,"0","",19,243
"1652",16021,"I have never before heard of a trial judge insulating herself from criticism via a gag order on a defendant.That alone raises the specter of a conflict of interest.How I wish Trump would call her bluff.",2,"0","",19,160
"1653",16025,"Misleading content about the Israel and Hamas conflict is rampant online adding to the digital fog of war. While there is endless information you have to be careful. ConsumerCassy reports",2,"0","",19,22
"1654",16026,"ICYMIhow to spot disinformation about the IsraeliHamas conflict",2,"0","",19,22
"1655",16046,"You know the most vociferous critics of this conflict in USA are Jewish people themselves  they do not want their faith and their identity to be associated with this bloodshed. Jews have also been at the forefront of the US Civil Rights struggle on many fronts for decades!",2,"0","",19,147
"1656",16064,"Why is the Supreme Court enlisting someone with TWO COUNTS of conflict of interest to hear a very sensitive case! Dear Nigerians justice will most likely not come from the Supreme Court! Know this and know peace!",2,"0","",19,9
"1657",16095,"2 YouTube Watch Understanding Middle East Issues from Zero 2 A New Nation Born of British Imperialism and Ethnic Conflict  Makoto Mogi on YouTube",2,"0","",19,9
"1658",16140,"US General Ryder is really excited all his military toys are working  not often do they get to play with them His statement is ridiculous Our focus is going to be continuing to ensure we are deterring a potential broader regional conflict seriously?",2,"0","",19,2
"1659",16189,"WATCH Central Oregon Daily News with Genevieve Reaume LIVE 56 p.m. at this link and on KOHDABC. PROGRAMMING NOTE President Biden is expected to address the nation about the conflict in Israel and Gaza during the newscast.",2,"0","",19,0
"1660",16237,"We need to speak out on this atrocity. My heart goes out to all the innocent civilians in this conflict. I am angry that the world is watching the Israeli gov commit genocide. Im also disgusted in our shit show of a government for supporting a war criminal freepalestine",2,"-1","",19,0
"1661",16261,"Israel had 6000 families to move out of the conflict zone and within a matter of hours ALL of those people had housing arranged with friendsfamily  strangers in other Israeli cities. And yet NONE of the other Muslim countries want to take in Gazans. Not a one. I wonder why.",2,"1","",19,1
"1662",16283,"No money to be made for predicting HamasIsraeli conflict.",2,"0","",19,0
"1663",16292,"Because Islam demands annihilation of unbelievers and so it is a conflict to the end",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",19,0
"1664",16294,"Agree. Media flaming the conflict. Especially with regard to hospital bombing continuing to be a top story. After proven to be Hamas doing.",2,"1","",19,0
"1665",16297,"Anyone else thinking that the Hamas incursion was actually a plan in the making for many years to light a fuse across the west because they seem to have the manpower now or am I getting paranoid? Because this conflict is older than me and Ive never seen this b4",2,"-1","",19,0
"1666",16314,"fr idgaf about a conflict between two small countries thats gioing on on the other side of the world",2,"0","",19,1
"1667",16327,"Paramount Global has cancelled the 2023 MTV European Music Awards EMAs in Paris citing the volatility of world events as the cause. The music event was due to run on November 5 at the Paris Nord Villepinte. However it will not go ahead as conflict in the",2,"0","",19,2759
"1668",16419,"Josh Paul resigned from the State Department this week over the U.S. response to the IsraelHamas war. In his public resignation letter he calls the transfer of weapons to Israel destructive and unjust. spoke with Paul for more.",2,"-1","",19,3943
"1669",16451,"Sohas found what many of us have suspected Nearly threefourths of the most viral posts advancing misinformation about the IsraelHamas War are being pushed by 'verified' accounts  that is the bluechecks.",2,"0","",19,1055
"1670",16476,"Ainvestigation into the London Palestine rally reveals that several group organizers feature leaders with Hamas links. At the rally I observed Hamas  jihadist flags. Some attendees chanted in Arabic that Muhammed's army will slaughter Jews.",2,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",19,503
"1671",16487,"Scotland offers to become 1st UK country to accept Gazan refugees faces online backlash amid IsraelHamas war",2,"-1","",19,446
"1672",16490,"In just the last year weve found out that Justin Trudeau is on the Christmas card list of Communist China Iran Sikh extremists and Hamas. In all my years of followingI cant believe that a Prime Minister of Canada would side with these cretins and stay in power",2,"0","",19,236
"1673",16492,"Ever since the Hamas terror attack on Israel on October 7th weve been given a clear picture of who among us is a terroristsympathizer and sadly but unsurprisingly some of those people are serving in the United States Congress of all places.",2,"1","",19,362
