Tweet,Sentiment,,,,,,
,"Preguntamos al representante de la Autoridad Palestina en España, Husni Abdel Wahed, para aclarar por qué y en este momento esta operación sin precedentes contra Israel; qué información tienen de lo que está ocurriendo en la franja de Gaza; si esta operación pone a  Gaza y Cisjordania, en una situación especialmente complicada; qué le parece la respuesta internacional, incluida la del Gobierno español, de apoyo unánime a Israel y hasta cuándo creen que va a durar este nuevo momento de tensión entre Israel y Palestina, entre otras cuestiones.

#israel #palestina #Guerra #netanyahu  #gaza #palestine #ucrania #AlAqsa #hamas  #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,,,,,
,"Maleeha Lodhi analysis of Israel-Palestine conflict

Do not miss an important news update ever. Subscribe and hit the bell icon to subscribe to Geo News alerts https://bit.ly/3rDNo5j

Geo News is Pakistan's Number. 1 news channel, catering to a diverse audience with the latest updates on local and global political developments, sports, business, and entertainment. Known for its dedicated news services and top-notch coverage of breaking events, Geo News has established a markedly distinct position in the electronic media landscape. The ethos of transparency and accountability lies at the heart of Geo's principles, solidifying its stature as one of the most trusted sources of information both within Pakistan and beyond. 

Watch Geo News LiveStream: https://youtube.com/live/O3DPVlynUM0


Visit our Website for More Latest Update - https://www.geo.tv/
 Twitter Urdu: https://twitter.com/geonews_urdu
  Twitter Eng: https://twitter.com/geonews_english
  Facebook Urdu: https://www.facebook.com/GeoUrduDotTv/
  Facebook Eng: https://www.facebook.com/GeoEnglishdotTV/
  Instagram Urdu: https://www.instagram.com/geourdudottv/
  Instagram Eng: https://www.instagram.com/geonewsdottv/
  TikTok: https://www.tiktok.com/@geonews


#BreakingNews
#GeoNews",,,,,,
,"JAKARTA, KOMPASTV - Militan Palestina di Jalur Gaza meluncurkan puluhan roket ke arah Israel pada Sabtu )(7/10/2023) pagi.

Dilansir dari Associated Press serangan tersebut memicu digaungkannya sirene serangan udara di seluruh negeri.

Suara roket yang meluncur di udara terdengar di Gaza dan sirene terdengar hingga Tel Aviv, sekitar 80 kilometer (50 mil) ke utara.

Baca Juga Rumah Sakit Indonesia di Gaza Turut Dibombardir Israel, Satu Orang Tewas di https://www.kompas.tv/internasional/450116/rumah-sakit-indonesia-di-gaza-turut-dibombardir-israel-satu-orang-tewas

Rekaman suara sirine itu pun diambil pada Sabtu 7 Oktober 2023.

Hamas melancarkan serangan terbesarnya terhadap Israel.

Hamas menembakkan rentetan roket dari Gaza dan mengirim pejuang melintasi perbatasan.

""Warga Israel, kita sedang berperang, bukan dalam operasi atau putaran, tetapi dalam perang. Pagi ini, Hamas melancarkan serangan mendadak yang mematikan terhadap Negara Israel dan warganya, "" ucap Perdana Menteri Israel Benjamin Netanyahu.

Video Editor: Bara Bima

#israel #hamas #palestina

Artikel ini bisa dilihat di :  https://www.kompas.tv/video/450137/detik-detik-sirine-israel-berkumandang-usai-hujan-roket-dari-militan-palestina",,,,,,
,"Israel ha declarado el estado de guerra tras un ataque sorpresa y sin precedentes de las milicias de Gaza. Las milicias de la Franja han lanzado más de 5.000 cohetes contra Israel y han infiltrado grupos armados. Por el momento, las autoridades cifran en 40 los muertos y 779 personas heridas.

Al menos 198 palestinos han muerto y más de 1.600 han resultado heridos por los combates y los bombardeos israelíes en Gaza tras estallar el conflicto armado por una ofensiva sorpresa contra Israel por tierra, mar y aire del grupo islamista Hamás.

Según el Ministerio de Sanidad palestino, 198 personas del enclave costero han muerto y hay 1.610 heridos ""como consecuencia de la agresión israelí"", mientras siguen los ataques aéreos por parte de Israel en Gaza y el lanzamiento de cohetes de las milicias palestinas a territorio israelí.

#israel #palestina #gaza #palestine #guerra #Netanyahu  #AlAqsa #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias 

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,,,,,
,"Militer Israel merilis rekaman detik-detik serangan Israel menghujani target-target Hamas di Jalur Gaza. Juru bicara militer Israel mengakui pihaknya telah menyerang sasaran di Gaza dari udara.

Israel seperti diketahui telah melancarkan apa yang disebutnya ""Operasi Pedang Besi"" sebagai tanggapan atas serangan Hamas.

Israel mengatakan bahwa pihaknya kini berperang dengan Hamas dan melancarkan serangan udara di Gaza, dan bersumpah untuk memberikan ""harga yang belum pernah terjadi sebelumnya.""

Simak selengkapnya dalam video berikut!

Penulis Naskah: Meiva Jufarani
Narator: Meiva Jufarani
Video Editor: Adimas Afif Nugroho
Produser: Firzha Ananda Putri

Musik: Space Was The Place - Audio Hertz

#Israel #Hamas #JernihkanHarapan

Artikel ini bisa dilihat di : https://video.kompas.com/watch/937231/detik-detik-israel-bombardir-balik-jalur-gaza",,,,,,
,"In this video, Abhi and Niyu explain the attacks by HAMAS on Israel on 7th October 2023.

In this video we will learn - what is HAMAS and why Hamas is attacking Israel? How Israel is planning to defend itself. And what is the history of Israel Palestine conflict?

#Israel #israelnews #abhiandniyu 

A video by Abhiraj Rajadhyaksha & Niyati Mavinkurve



Get our equipment:

My favourite camera: https://amzn.to/3hYR3ZT
Budget camera to shoot videos: https://amzn.to/3vmcHtZ
Best Tripod to shoot videos: https://amzn.to/3VtVY2D
Best Mic for YouTube: https://amzn.to/3C9OOtH
Best light for background lighting: https://amzn.to/3WM1CyN
Phone to shoot Reels: https://amzn.to/3GrhAZp
Best laptop to edit on: https://amzn.to/3juJIS5
Cheapest laptop to edit 4K videos: https://amzn.to/3vkSOUm


Facebook: https://www.facebook.com/abhiandniyu
Instagram: https://www.instagram.com/abhiandniyu
Twitter: https://twitter.com/abhiandniyu

About Us:
Abhi and Niyu is the fastest growing Indian educational YouTube channel. Abhi and Niyu are a husband-wife couple who believe in the power of our youth.

Abhi and Niyu started their page to talk about positive, impactful ideas and to inspire offline action from online content. It was a way to change the way our negative feeds operated and replace negative news with positive, action-oriented news that made some change. They decode and simplify issues for Millenials and believe small steps lead to big outcomes in the future. Their videos span different genres like history, environment, and sustainability, policy discussions, social commentary, economics, personal finance, among others.",,,,,,
,"BACA SELENGKAPNYA https://video.tribunnews.com/view/662145/eks-jenderal-nato-terkejut-hamas-berani-serang-israel-dianggap-sebanding-tragedi-911-di-new-york

TRIBUN-VIDEO.COM - Pecahnya perang antara kelompok militan Hamas dengan Israel mendapat sorotan dari seluruh dunia.

Termasuk mantan pemimpin tertinggi NATO, James Stavridis.

Host: Agung Laksono
VP: Gianta",,,,,,
,"Hamás ha difundido este sábado unas imágenes, recogidas por la agencia Reuters, que muestran el momento en el que al menos una decena de hombres armados penetraban a una base militar israelí cerca de la frontera con la franja de Gaza. A pie o en vehículos, los hombres han entrado tras manipular el cerco de seguridad, como se pueden ver en el vídeo que acompaña a esta noticia. Tras la incursión por milicianos de Hamás, grupos de palestinos también han destruido con excavadoras partes de la valla que separa ambos territorios y cruzado a territorio ocupado por Israel.

Suscríbete a nuestro canal: / @elpais  
Visita http://elpais.com
Más vídeos de EL PAÍS: youtube.com/@elpais/videos
Síguenos en Facebook: https://www.facebook.com/elpais
Twitter: https://twitter.com/el_pais
Instagram: https://www.instagram.com/el_pais

#gaza #israel #palestina #jerusalen #telaviv #guerra #hamas",,,,,,
,"Nach dem Beginn der schweren Angriffe durch die Hamas, wird noch immer auf israelischem Boden gekämpft. Israel bereitet sich inzwischen auf einen größeren Gegenschlag vor, der Auswirkungen auf die gesamte Nahost-Region haben könnte. In einem ZDF spezial sprechen wir mit Steven Höfner, Leiter des Auslandsbüros der Konrad-Adenauer-Stiftung in Ramallah und dem Terrorismusexperten Peter Neumann über die aktuelle Situation.


-----

Hier auf ZDFheute Nachrichten erfahrt ihr, was auf der Welt passiert und was uns alle etwas angeht: Wir sorgen für Durchblick in der Nachrichtenwelt, erklären die Hintergründe und gehen auf gesellschaftliche Debatten ein. Diskutiert in Livestreams mit uns und bildet euch eure eigene Meinung mit den Fakten, die wir euch präsentieren.   

Abonniert unseren Kanal, um nichts mehr zu verpassen.   

Immer auf dem aktuellen Stand seid ihr auf https://www.zdf.de/nachrichten  

#Israel #Hamas #ZDFspezial",,,,,,
,"Israel ha bombardeado por aire varias instalaciones de Hamás en la Franja de Gaza como inicio de la operación 'Espadas de hierro', lo que ha provocado la muerte de al menos 313 palestinos y 1.700 heridos. Israel ha declarado la guerra a Gaza tras un ataque sorpresa y sin precedentes de las milicias de Gaza que ha dejado al menos 300 muertos y 1.800 heridos victimas israelíes.

El ministro de Energía israelí, Ysrael Katz, ha firmado una orden para desconectar la Franja de Gaza de la red eléctrica israelí, en represalia por el ataque. Con esta medida, la Franja pasa de tener 12 horas diarias de suministro eléctrico, a tan solo cuatro, que es toda la energía que puede suministrar su planta, mientras tengan combustible. 

El Consulado General de España en Jerusalén ha recomendado a los residentes y turistas españoles en Israel permanecer en sus residencias. 

#israel #palestina #guerra #netanyahu #hamas  #españa #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,,,,,
,"Satu tenaga medis tewas akibat serangan udara Israel yang menyasar rumah sakit Indonesia di jalur Gaza.

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",,,,,,
,"#israel  #palestine #israelpalestine #israelpalestinewar #gaza #oneindianews 
#israelvsphilistine #israelpalastineconflict #israelnews #livenews #breakingnews 

                ~ED.155~GR.125~HT.96~
----------------------------------------------------------------------------------------------------------

Oneindia News is a youth-driven channel that brings you stories that need your attention, are popular,  informative, and entertaining. Follow and like us for thought-provoking & exclusive content...

Youtube: https://www.youtube.com/channel/UCqTa...

Like us on Facebook: https://www.facebook.com/oneindianews

Follow us on Instagram: https://www.instagram.com/oneindia_news

We are there on Twitter: https://twitter.com/Oneindia",,,,,,
,"Durante los ataques de Hamas en Israel, varios israelíes fueron capturados. Hamas afirma que el número de prisioneros es mayor de lo que imagina el primer ministro de Israel, Benjamin Netanyahu. José Levy tiene el informe completo.

Fuentes dijeron a CNN que el presidente de EE.UU., Joe Biden, podría anunciar este domingo un paquete de ayuda a Israel por los recientes ataques de Hamas.

El presidente de Estados Unidos, Joe Biden, se pronunció sobre la situación en Israel y dijo que cuentan con el apoyo de EE.UU. ante los ataques de Hamas que han dejado múltiples muertos y heridos.

El especialista en política israelí y Medio Oriente, Gabriel Ben Tasgal, explica cuál podría ser el objetivo de Hamas con sus recientes ataques en Israel y otros puntos clave para entender este conflicto.

En Gaza una explosión causó el derrumbe de dos torres, entre ellas la Torre Palestina, un rascacielos que alberga oficinas de medios de comunicación y apartamentos residenciales. No está claro si hubo víctimas. José Levy, de CNN, nos informa.

*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
Suscríbete: https://bit.ly/433V3K9
Shorts: youtube.com/@cnnee/shorts

Nuestro sitio: http://cnne.com/

Únete a WhatsApp Channel: https://cnn.it/486yW9w
Dale a ""Me gusta"" en Facebook: http://Facebook.com/cnnee
Síguenos en Twitter: http://Twitter.com/cnnee
Míranos en Instagram: http://instagram.com/cnnee",,,,,,
,"Militan Palestina di Jalur Gaza meluncurkan puluhan roket ke arah Israel pada Sabtu (7/10/2023) pagi.


Serbuan roket inipun membuat sirine serangan udara meraung di seluruh negeri. Aksi serbuan roket ini terjadi hanya selang dua hari usai polisi perbatasan Israel melakukan serangan menjelang fajar di Tepi Barat.


Pemimpin sayap militer Hamas, Mohammed Deif mengakui bahwa serangan ini menandai operasi militer terbaru mereka terhadap Israel.


Selengkapnya dalam video berikut:
Penulis naskah: Annisa Nurmaulia Al Fajri

Narator: Annisa Nurmaulia Al Fajri
Video editor: Annisa Nurmaulia Al Fajri
Produser: Naufal Noorosa Ragadini
Musik: Creep - Emmit Fenn
#HamasPalestina #JalurGaza #RoketPalestina #JernihkanHarapan


Artikel ini bisa dilihat di : https://video.kompas.com/watch/935419/detik-detik-sirine-di-israel-meraung-hadapi-hujan-roket-dari-palestina",,,,,,
